transaction_id,customer_id,transaction_amount,customer_transaction_count,customer_success_rate,payment_method,payment_method_success_rate,channel,preferred_channel,product_interest_score,checkout_progress,customer_email_available,customer_phone_available,scenario,payment_status,failure_reason,revenue_at_risk,recovery_attempts,promise_to_pay,recovered,money_recovered,force_recovery_failure
txn_000910,cust_0295,5606.44,6,0.793,NETBANKING,0.813,web,whatsapp,0.499,0.876,1,0,payment_failure,failed,bank_decline,1,3,0,1,5606.44,0
txn_000911,cust_0590,8058.48,11,0.861,WALLET,0.896,subscription,whatsapp,0.787,0.958,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000912,cust_0301,23688.31,7,0.941,CARD,0.965,mobile,whatsapp,0.506,0.544,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000913,cust_0160,12705.39,29,0.792,UPI,0.878,invoice,sms,0.096,0.355,1,1,payment_failure,failed,bank_decline,1,1,1,1,12705.39,0
txn_000914,cust_0787,17003.25,9,0.613,NETBANKING,0.755,invoice,email,0.103,0.431,1,1,mandate_failure,failed,mandate_failed,1,0,1,1,17003.25,0
txn_000915,cust_0441,30562.83,8,0.451,NETBANKING,0.828,web,sms,0.772,0.517,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000916,cust_0729,26956.44,27,0.87,WALLET,0.907,web,email,0.485,0.225,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000917,cust_0333,22341.36,28,0.795,NETBANKING,0.977,web,email,0.88,0.58,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,22341.36,0
txn_000918,cust_0293,9622.61,20,0.657,NETBANKING,0.813,payment_link,sms,0.91,0.226,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,9622.61,0
txn_000919,cust_0666,40853.45,22,0.974,NETBANKING,0.764,invoice,email,0.498,0.825,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000920,cust_0263,21843.2,26,0.602,UPI,0.935,payment_link,whatsapp,0.428,0.702,1,1,payment_failure,failed,timeout,1,0,0,1,21843.2,0
txn_000921,cust_0209,37513.91,2,0.848,NETBANKING,0.816,web,email,0.836,0.73,1,1,payment_failure,failed,mandate_failed,1,0,1,1,37513.91,0
txn_000922,cust_0417,21111.4,22,0.896,WALLET,0.896,web,sms,0.415,0.124,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000923,cust_0076,47082.99,29,0.747,WALLET,0.8,mobile,whatsapp,0.282,0.074,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000924,cust_0688,584.97,9,0.847,CARD,0.72,subscription,sms,0.537,0.16,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,584.97,0
txn_000925,cust_0277,12460.13,6,0.787,NETBANKING,0.968,web,sms,0.326,0.782,1,1,payment_failure,failed,mandate_failed,1,2,0,1,12460.13,0
txn_000926,cust_0400,32667.33,10,0.833,UPI,0.964,mobile,email,0.386,0.927,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000927,cust_0595,28653.31,19,0.668,UPI,0.828,web,whatsapp,0.452,0.301,1,1,failed_subscription,failed,bank_decline,1,0,0,0,0.0,0
txn_000928,cust_0638,43155.33,12,0.651,WALLET,0.876,web,whatsapp,0.158,0.502,1,1,failed_subscription,failed,timeout,1,0,1,1,43155.33,0
txn_000929,cust_0229,18838.37,2,0.864,CARD,0.775,web,whatsapp,0.344,0.99,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000930,cust_0356,2411.24,8,0.854,CARD,0.859,mobile,email,0.997,0.566,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,2411.24,0
txn_000931,cust_0753,13413.27,23,0.808,UPI,0.923,subscription,sms,0.604,0.991,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000932,cust_0139,32788.79,9,0.872,CARD,0.729,mobile,whatsapp,0.881,0.304,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000933,cust_0469,1205.71,4,0.819,NETBANKING,0.952,web,email,0.415,0.535,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000934,cust_0514,8783.62,2,0.843,NETBANKING,0.856,subscription,whatsapp,0.052,0.743,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000935,cust_0736,7207.25,1,0.462,WALLET,0.901,web,whatsapp,0.029,0.618,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000936,cust_0367,43399.06,14,0.781,WALLET,0.749,subscription,email,0.883,0.572,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,43399.06,0
txn_000937,cust_0026,33541.03,24,0.798,WALLET,0.842,payment_link,whatsapp,0.303,0.559,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000938,cust_0265,23553.35,26,0.803,CARD,0.829,mobile,email,0.069,0.485,1,1,failed_subscription,failed,insufficient_funds,1,0,0,0,0.0,0
txn_000939,cust_0224,42929.08,13,0.798,NETBANKING,0.779,web,email,0.64,0.468,1,0,payment_failure,failed,bank_decline,1,1,0,1,42929.08,0
txn_000940,cust_0765,18801.4,14,0.845,WALLET,0.766,invoice,email,0.035,0.06,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000941,cust_0205,22578.42,12,0.984,UPI,0.797,mobile,sms,0.442,0.529,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000942,cust_0088,4427.77,19,0.804,WALLET,0.934,payment_link,sms,0.805,0.926,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000943,cust_0111,2482.52,28,0.873,NETBANKING,0.745,invoice,email,0.769,0.719,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000944,cust_0195,9760.38,25,0.975,WALLET,0.885,payment_link,sms,0.522,0.434,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000945,cust_0602,9785.27,12,0.738,UPI,0.934,mobile,email,0.209,0.293,1,1,payment_failure,failed,insufficient_funds,1,2,0,0,0.0,0
txn_000946,cust_0069,22999.12,28,0.985,NETBANKING,0.966,mobile,sms,0.464,0.104,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000947,cust_0354,18250.67,19,0.822,NETBANKING,0.719,subscription,whatsapp,0.81,0.953,1,1,overdue_receivable,overdue,invoice_overdue,1,0,1,1,18250.67,0
txn_000948,cust_0098,15038.28,27,0.921,WALLET,0.866,payment_link,email,0.466,0.637,0,0,failed_subscription,failed,timeout,1,2,0,0,0.0,0
txn_000949,cust_0448,22567.16,6,0.873,UPI,0.971,mobile,email,0.848,0.92,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000950,cust_0453,11083.71,9,0.903,CARD,0.794,invoice,whatsapp,0.786,0.9,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,1,1,11083.71,0
txn_000951,cust_0519,818.32,5,0.942,WALLET,0.988,web,sms,0.699,0.162,1,0,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,818.32,0
txn_000952,cust_0473,16918.18,10,0.716,NETBANKING,0.858,web,sms,0.342,0.277,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,16918.18,0
txn_000953,cust_0298,8520.27,29,0.913,NETBANKING,0.741,mobile,whatsapp,0.989,0.022,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000954,cust_0739,6991.99,13,0.97,UPI,0.793,web,whatsapp,0.887,0.049,0,1,payment_failure,failed,mandate_failed,1,0,0,1,6991.99,0
txn_000955,cust_0662,44466.62,16,0.78,NETBANKING,0.909,subscription,sms,0.83,0.201,1,1,payment_failure,failed,timeout,1,0,0,0,0.0,0
txn_000956,cust_0759,40150.62,5,0.983,CARD,0.967,invoice,whatsapp,0.427,0.365,1,1,payment_failure,failed,insufficient_funds,1,1,0,1,40150.62,0
txn_000957,cust_0377,1233.29,26,0.923,NETBANKING,0.736,payment_link,whatsapp,0.05,0.556,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000958,cust_0333,33267.0,16,0.882,WALLET,0.88,mobile,email,0.164,0.077,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000959,cust_0194,25810.72,9,0.782,WALLET,0.707,subscription,sms,0.862,0.158,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,1,1,25810.72,0
txn_000960,cust_0525,45997.16,24,0.653,NETBANKING,0.767,subscription,sms,0.19,0.228,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000961,cust_0524,25527.18,23,0.747,UPI,0.925,mobile,whatsapp,0.614,0.07,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,0,0.0,0
txn_000962,cust_0057,20490.3,25,0.781,NETBANKING,0.845,invoice,whatsapp,0.191,0.553,1,0,payment_failure,failed,mandate_failed,1,2,1,1,20490.3,0
txn_000963,cust_0166,5434.93,3,0.511,UPI,0.862,web,whatsapp,0.787,0.867,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000964,cust_0549,39544.75,10,0.57,WALLET,0.905,invoice,email,0.061,0.904,1,1,payment_failure,failed,authentication_failed,1,3,0,0,0.0,0
txn_000965,cust_0768,37265.19,22,0.66,CARD,0.821,payment_link,sms,0.3,0.049,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000966,cust_0566,14902.37,16,0.975,UPI,0.824,invoice,whatsapp,0.774,0.47,1,1,failed_subscription,failed,bank_decline,1,2,0,1,14902.37,0
txn_000967,cust_0741,33053.92,10,0.907,WALLET,0.721,web,whatsapp,0.895,0.444,1,1,payment_failure,failed,timeout,1,0,0,1,33053.92,0
txn_000968,cust_0539,19142.87,13,0.898,UPI,0.704,invoice,sms,0.609,0.065,0,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,19142.87,0
txn_000969,cust_0614,23952.0,19,0.601,WALLET,0.905,subscription,sms,0.131,0.639,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000970,cust_0715,40314.05,6,0.986,CARD,0.826,invoice,whatsapp,0.428,0.843,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000971,cust_0503,12822.77,19,0.907,UPI,0.841,subscription,email,0.194,0.861,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000972,cust_0759,7336.14,16,0.814,NETBANKING,0.935,payment_link,sms,0.821,0.195,1,1,payment_failure,failed,timeout,1,2,0,1,7336.14,0
txn_000973,cust_0446,27303.64,29,0.951,WALLET,0.81,mobile,sms,0.695,0.818,1,0,mandate_failure,failed,mandate_failed,1,2,0,1,27303.64,0
txn_000974,cust_0076,38120.09,9,0.728,WALLET,0.703,invoice,whatsapp,0.004,0.76,1,1,failed_subscription,failed,timeout,1,0,0,1,38120.09,0
txn_000975,cust_0371,3827.07,10,0.64,NETBANKING,0.703,mobile,whatsapp,0.501,0.698,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,3827.07,0
txn_000976,cust_0394,26979.08,8,0.895,CARD,0.905,payment_link,sms,0.233,0.881,1,1,payment_failure,failed,timeout,1,3,0,1,26979.08,0
txn_000977,cust_0276,20302.95,8,0.621,UPI,0.918,mobile,email,0.34,0.428,1,1,failed_subscription,failed,bank_decline,1,2,0,1,20302.95,0
txn_000978,cust_0017,32802.86,15,0.608,NETBANKING,0.979,payment_link,whatsapp,0.153,0.986,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000979,cust_0471,18681.76,24,0.735,WALLET,0.879,mobile,sms,0.551,0.251,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000980,cust_0258,32367.52,26,0.762,WALLET,0.898,subscription,sms,0.253,0.392,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,1,1,32367.52,0
txn_000981,cust_0191,24799.95,20,0.923,CARD,0.955,mobile,sms,0.132,0.122,1,1,payment_failure,failed,bank_decline,1,2,0,1,24799.95,0
txn_000982,cust_0599,14010.68,22,0.684,CARD,0.906,web,email,0.382,0.911,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000983,cust_0381,6557.8,27,0.696,WALLET,0.912,invoice,whatsapp,0.299,0.452,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000984,cust_0287,1823.57,15,0.768,WALLET,0.798,web,sms,0.298,0.041,1,1,payment_failure,failed,insufficient_funds,1,2,0,1,1823.57,0
txn_000985,cust_0262,4027.98,19,0.774,WALLET,0.871,subscription,email,0.257,0.564,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000986,cust_0017,31507.76,6,0.751,WALLET,0.822,subscription,sms,0.682,0.353,1,1,overdue_receivable,overdue,invoice_overdue,1,3,1,1,31507.76,0
txn_000987,cust_0676,36914.99,2,0.842,CARD,0.872,mobile,email,0.486,0.739,0,1,payment_failure,failed,insufficient_funds,1,1,0,1,36914.99,0
txn_000988,cust_0557,29307.68,20,0.861,WALLET,0.834,subscription,whatsapp,0.029,0.34,0,1,payment_failure,failed,mandate_failed,1,1,1,1,29307.68,0
txn_000989,cust_0693,7336.26,24,0.796,NETBANKING,0.714,web,sms,0.288,0.494,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000990,cust_0396,12028.65,9,0.716,NETBANKING,0.741,subscription,sms,0.259,0.546,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000991,cust_0666,24480.76,1,0.915,UPI,0.894,payment_link,whatsapp,0.361,0.545,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000992,cust_0085,43533.12,13,0.905,CARD,0.752,web,sms,0.159,0.657,1,1,mandate_failure,failed,mandate_failed,1,2,0,1,43533.12,0
txn_000993,cust_0101,35915.91,14,0.842,WALLET,0.972,invoice,whatsapp,0.008,0.573,1,0,checkout_dropoff,abandoned,customer_abandoned,1,2,1,1,35915.91,0
txn_000994,cust_0578,27330.02,21,0.651,UPI,0.814,invoice,sms,0.99,0.208,1,1,mandate_failure,failed,mandate_failed,1,2,0,0,0.0,0
txn_000995,cust_0349,43297.71,26,0.63,WALLET,0.954,subscription,sms,0.46,0.21,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,43297.71,0
txn_000996,cust_0537,37924.84,14,0.949,CARD,0.92,web,sms,0.526,0.625,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000997,cust_0172,46754.77,18,0.932,CARD,0.826,subscription,email,0.559,0.629,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,46754.77,0
txn_000998,cust_0565,37887.63,27,0.69,WALLET,0.772,invoice,sms,0.243,0.991,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_000999,cust_0366,7783.08,28,0.597,WALLET,0.904,payment_link,whatsapp,0.439,0.288,1,0,payment_failure,failed,insufficient_funds,1,0,0,1,7783.08,0
txn_001000,cust_0692,46865.32,27,0.806,WALLET,0.989,invoice,sms,0.825,0.884,1,1,failed_subscription,failed,insufficient_funds,1,1,1,1,46865.32,0
txn_001001,cust_0355,3036.25,4,0.726,NETBANKING,0.916,payment_link,whatsapp,0.93,0.908,1,1,payment_failure,failed,bank_decline,1,1,0,0,0.0,0
txn_001002,cust_0051,44392.89,17,0.864,CARD,0.928,web,email,0.697,0.355,1,1,payment_failure,failed,bank_decline,1,2,0,1,44392.89,0
txn_001003,cust_0384,31905.4,13,0.797,WALLET,0.747,invoice,whatsapp,0.013,0.821,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001004,cust_0201,8041.16,21,0.635,NETBANKING,0.867,payment_link,email,0.451,0.564,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001005,cust_0637,33898.1,21,0.757,NETBANKING,0.71,mobile,whatsapp,0.274,0.99,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,33898.1,0
txn_001006,cust_0725,5672.12,2,0.741,UPI,0.858,mobile,whatsapp,0.245,0.891,1,1,overdue_receivable,overdue,invoice_overdue,1,0,1,1,5672.12,0
txn_001007,cust_0292,39501.2,17,0.834,CARD,0.77,subscription,sms,0.472,0.938,1,1,payment_failure,failed,insufficient_funds,1,2,1,1,39501.2,0
txn_001008,cust_0552,2486.82,5,0.684,CARD,0.813,subscription,whatsapp,0.673,0.691,1,0,payment_failure,failed,mandate_failed,1,3,1,1,2486.82,0
txn_001009,cust_0312,28316.29,9,0.692,UPI,0.875,payment_link,sms,0.414,0.373,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001010,cust_0587,45400.44,19,0.866,NETBANKING,0.956,payment_link,sms,0.552,0.616,1,1,payment_failure,failed,mandate_failed,1,1,0,1,45400.44,0
txn_001011,cust_0788,25231.94,24,0.748,WALLET,0.794,mobile,whatsapp,0.236,0.908,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001012,cust_0026,42330.25,9,0.969,NETBANKING,0.828,payment_link,sms,0.797,0.861,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001013,cust_0425,35400.85,18,0.908,UPI,0.768,web,email,0.198,0.006,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,0,0.0,0
txn_001014,cust_0689,15874.87,4,0.681,CARD,0.703,mobile,sms,0.621,0.406,1,1,payment_failure,failed,authentication_failed,1,2,0,1,15874.87,0
txn_001015,cust_0310,13172.28,29,0.768,CARD,0.801,subscription,sms,0.843,0.361,1,0,failed_subscription,failed,bank_decline,1,2,0,1,13172.28,0
txn_001016,cust_0684,45774.03,1,0.839,CARD,0.811,mobile,sms,0.025,0.764,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001017,cust_0698,15604.47,27,0.877,NETBANKING,0.8,invoice,email,0.018,0.251,1,1,payment_failure,failed,authentication_failed,1,3,0,1,15604.47,0
txn_001018,cust_0267,29607.39,14,0.622,NETBANKING,0.853,web,whatsapp,0.365,0.266,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001019,cust_0765,20642.75,18,0.851,UPI,0.917,subscription,sms,0.95,0.499,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001020,cust_0089,35264.16,12,0.913,UPI,0.787,invoice,whatsapp,0.661,0.696,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001021,cust_0771,32252.91,28,0.895,WALLET,0.908,mobile,email,0.156,0.92,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001022,cust_0390,20136.19,28,0.65,WALLET,0.852,mobile,email,0.816,0.749,1,1,payment_failure,failed,timeout,1,2,0,1,20136.19,0
txn_001023,cust_0025,15252.02,19,0.606,NETBANKING,0.98,invoice,whatsapp,0.51,0.987,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001024,cust_0167,21473.62,29,0.766,WALLET,0.788,invoice,whatsapp,0.714,0.612,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001025,cust_0438,22432.97,22,0.955,CARD,0.775,invoice,whatsapp,0.582,0.241,0,1,payment_failure,failed,authentication_failed,1,3,1,1,22432.97,0
txn_001026,cust_0380,40724.67,6,0.825,CARD,0.884,invoice,whatsapp,0.383,0.613,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001027,cust_0354,47350.13,29,0.68,NETBANKING,0.811,payment_link,email,0.156,0.964,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,0,0.0,0
txn_001028,cust_0651,9302.14,11,0.768,CARD,0.989,mobile,email,0.299,0.325,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001029,cust_0036,42463.7,9,0.939,NETBANKING,0.893,subscription,whatsapp,0.818,0.374,1,0,checkout_dropoff,abandoned,customer_abandoned,1,2,1,1,42463.7,0
txn_001030,cust_0202,36183.19,9,0.873,UPI,0.886,payment_link,whatsapp,0.774,0.403,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,36183.19,0
txn_001031,cust_0182,2654.15,6,0.781,CARD,0.797,subscription,sms,0.182,0.324,1,1,payment_failure,failed,timeout,1,2,0,1,2654.15,0
txn_001032,cust_0603,20911.33,24,0.653,UPI,0.805,web,sms,0.022,0.954,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001033,cust_0266,16418.2,23,0.936,CARD,0.975,invoice,whatsapp,0.359,0.141,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,16418.2,0
txn_001034,cust_0023,39635.34,11,0.728,NETBANKING,0.852,subscription,whatsapp,0.618,0.395,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,1,1,39635.34,0
txn_001035,cust_0796,12339.72,2,0.708,WALLET,0.724,payment_link,whatsapp,0.885,0.269,1,1,payment_failure,failed,insufficient_funds,1,3,0,1,12339.72,0
txn_001036,cust_0566,7607.33,8,0.841,WALLET,0.723,invoice,sms,0.852,0.056,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001037,cust_0075,22876.85,10,0.475,WALLET,0.888,subscription,email,0.324,0.927,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001038,cust_0758,26747.33,18,0.952,CARD,0.709,subscription,sms,0.048,0.789,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001039,cust_0742,45471.81,5,0.904,CARD,0.85,web,whatsapp,0.905,0.79,1,0,overdue_receivable,overdue,invoice_overdue,1,2,0,1,45471.81,0
txn_001040,cust_0466,24005.31,19,0.943,UPI,0.982,invoice,sms,0.151,0.726,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001041,cust_0154,19344.55,18,0.659,NETBANKING,0.888,payment_link,email,0.725,0.549,1,1,payment_failure,failed,insufficient_funds,1,2,1,1,19344.55,0
txn_001042,cust_0118,48467.95,28,0.966,UPI,0.977,mobile,email,0.584,0.043,1,1,payment_failure,failed,bank_decline,1,2,0,1,48467.95,0
txn_001043,cust_0054,3719.28,11,0.887,WALLET,0.827,payment_link,sms,0.95,0.723,1,1,payment_failure,failed,authentication_failed,1,0,0,1,3719.28,0
txn_001044,cust_0574,6256.63,3,0.717,CARD,0.976,mobile,whatsapp,0.429,0.078,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001045,cust_0337,45175.24,6,0.728,WALLET,0.79,mobile,whatsapp,0.741,0.025,1,1,failed_subscription,failed,bank_decline,1,1,0,1,45175.24,0
txn_001046,cust_0347,14374.57,17,0.924,NETBANKING,0.899,web,email,0.034,0.827,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,14374.57,0
txn_001047,cust_0231,40554.56,23,0.941,NETBANKING,0.934,web,email,0.561,0.936,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,0,0.0,0
txn_001048,cust_0589,17510.08,29,0.97,UPI,0.931,subscription,whatsapp,0.852,0.623,1,1,failed_subscription,failed,timeout,1,3,0,0,0.0,0
txn_001049,cust_0594,33296.06,8,0.863,UPI,0.96,payment_link,whatsapp,0.038,0.953,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001050,cust_0292,34473.76,5,0.614,NETBANKING,0.836,mobile,whatsapp,0.897,0.508,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,34473.76,0
txn_001051,cust_0233,22275.4,23,0.97,UPI,0.881,subscription,email,0.139,0.973,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,0,0.0,0
txn_001052,cust_0748,31111.27,23,0.776,NETBANKING,0.779,payment_link,sms,0.854,0.481,1,1,mandate_failure,failed,mandate_failed,1,0,0,1,31111.27,0
txn_001053,cust_0336,2188.4,28,0.805,WALLET,0.731,web,sms,0.506,0.527,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,1,1,2188.4,0
txn_001054,cust_0143,1811.95,2,0.954,UPI,0.771,web,email,0.877,0.104,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001055,cust_0400,15160.41,11,0.777,WALLET,0.893,payment_link,sms,0.523,0.821,1,0,payment_failure,failed,authentication_failed,1,1,1,1,15160.41,0
txn_001056,cust_0634,30189.98,4,0.935,CARD,0.755,invoice,sms,0.333,0.109,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001057,cust_0620,10920.38,25,0.842,UPI,0.87,invoice,email,0.51,0.523,0,1,failed_subscription,failed,insufficient_funds,1,1,0,1,10920.38,0
txn_001058,cust_0310,29580.88,8,0.838,UPI,0.987,web,email,0.558,0.035,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,29580.88,0
txn_001059,cust_0302,22994.16,2,0.762,WALLET,0.808,web,email,0.739,0.916,0,1,overdue_receivable,overdue,invoice_overdue,1,0,0,1,22994.16,0
txn_001060,cust_0092,32326.26,5,0.83,UPI,0.854,payment_link,email,0.801,0.475,1,1,payment_failure,failed,insufficient_funds,1,2,0,0,0.0,0
txn_001061,cust_0606,21462.93,20,0.853,CARD,0.94,payment_link,sms,0.746,0.631,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001062,cust_0030,16363.9,3,0.9,WALLET,0.84,subscription,whatsapp,0.574,0.147,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001063,cust_0614,47935.99,25,0.84,CARD,0.932,subscription,email,0.721,0.7,1,1,payment_failure,failed,timeout,1,0,0,1,47935.99,0
txn_001064,cust_0352,21462.33,19,0.9,NETBANKING,0.911,mobile,whatsapp,0.181,0.07,1,1,mandate_failure,failed,mandate_failed,1,2,0,1,21462.33,0
txn_001065,cust_0051,31385.51,5,0.967,CARD,0.816,payment_link,email,0.666,0.809,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001066,cust_0479,17753.74,20,0.903,NETBANKING,0.757,invoice,email,0.188,0.717,0,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,17753.74,0
txn_001067,cust_0259,22607.7,13,0.962,NETBANKING,0.809,web,sms,0.618,0.878,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,22607.7,0
txn_001068,cust_0096,6995.27,4,0.848,CARD,0.968,payment_link,whatsapp,0.596,0.972,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001069,cust_0549,26392.35,13,0.657,NETBANKING,0.734,invoice,email,0.725,0.557,1,1,failed_subscription,failed,bank_decline,1,1,0,1,26392.35,0
txn_001070,cust_0663,11060.99,25,0.82,NETBANKING,0.847,mobile,whatsapp,0.733,0.198,1,1,payment_failure,failed,authentication_failed,1,1,0,1,11060.99,0
txn_001071,cust_0030,18739.06,3,0.956,WALLET,0.87,payment_link,whatsapp,0.843,0.587,1,1,failed_subscription,failed,insufficient_funds,1,3,0,1,18739.06,0
txn_001072,cust_0205,23436.99,20,0.951,CARD,0.787,subscription,sms,0.615,0.24,1,1,failed_subscription,failed,timeout,1,0,0,0,0.0,0
txn_001073,cust_0620,32627.39,13,0.802,UPI,0.815,mobile,sms,0.718,0.94,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001074,cust_0620,17743.6,22,0.835,WALLET,0.974,mobile,whatsapp,0.664,0.482,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_001075,cust_0359,22003.73,5,0.716,UPI,0.899,payment_link,sms,0.596,0.366,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
